person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
12052000_12052000_25232;3191.221308468303;3056.7277196922846;1.0439992047409306;1444.0;257.0;5.618677042801556
12052000_12052000_10432;10687.764165641674;6291.458936754409;1.6987735711353462;1706.0;337.0;5.062314540059347
12052000_12052000_18153;22972.48422514098;11666.316933340157;1.9691291053039977;2386.0;906.0;2.6335540838852096
12052000_12052000_5873;15007.054532507156;9162.486934612136;1.6378800471536423;1859.0;535.0;3.474766355140187
12052000_12052000_26816;13925.234580112334;5880.327745776039;2.3681051774903397;1753.0;418.0;4.19377990430622
12052000_12052000_22169;6788.115301735981;4673.10406777296;1.452592367576133;1133.0;284.0;3.98943661971831
12052000_12052000_30024;884.6496527850527;884.6496527850527;1.0;1275.0;92.0;13.858695652173912
12052000_12052000_27583;15039.9710972233;11330.375271298466;1.3274027326633915;1865.0;764.0;2.4410994764397906
12052000_12052000_20863;12659.414951703573;4901.924472824944;2.582539780423839;1631.0;336.0;4.854166666666667
12052000_12052000_26511;7666.751314568174;6969.941969493876;1.0999734787067241;1401.0;407.0;3.442260442260442
12052000_12052000_21774;3141.6613393396165;2538.58812966254;1.2375624476575664;379.0;222.0;1.7072072072072073
12052000_12052000_21026;5619.100112281367;5296.862735512639;1.0608355158249236;1300.0;505.0;2.5742574257425743
12052000_12052000_22498;16009.757697180674;10425.371910614198;1.5356533881425318;2172.0;647.0;3.357032457496136
12052000_12052000_8056;12696.62084606731;7008.203309471023;1.81167986792119;1693.0;428.0;3.955607476635514
12052000_12052000_30545;11173.595389422586;7498.882820035655;1.4900346701736378;1429.0;516.0;2.7693798449612403
12052000_12052000_31628;13589.179755762221;9808.138449642383;1.385500401073325;2349.0;793.0;2.962168978562421
12052000_12052000_7428;2544.8163844630767;2299.7072886529663;1.106582736428896;1164.0;215.0;5.413953488372093
12052000_12052000_23010;13443.756266070064;11576.69358637997;1.1612777142073365;2500.0;917.0;2.7262813522355507
12052000_12052000_21371;6201.230184695647;4930.008797057385;1.257853776730992;1683.0;330.0;5.1
12052000_12052000_25130;3761.392216231725;3252.8624344496975;1.1563330119332444;1547.0;282.0;5.48581560283688
12052000_12052000_14831;12124.104284272136;3779.669213883344;3.207715701611748;1305.0;190.0;6.868421052631579
12052000_12052000_13498;6961.5206131076275;6961.5206131076275;1.0;1645.0;503.0;3.2703777335984094
12052000_12052000_29081;9631.926808709191;6603.683551510095;1.4585688023325427;1642.0;474.0;3.4641350210970465
12052000_12052000_29141;5643.668896799207;2773.8034635748045;2.034631858713521;1130.0;207.0;5.458937198067633
12052000_12052000_25871;11631.437854202992;5026.805446011359;2.313882639606082;1673.0;346.0;4.835260115606936
12052000_12052000_17435;7902.553340618308;7592.911550592898;1.0407803762709749;1792.0;454.0;3.947136563876652
12052000_12052000_7096;2122.520995700649;2122.520995700649;1.0;1394.0;203.0;6.8669950738916254
12052000_12052000_19759;3972.0446405476378;2780.281280560296;1.4286484854320824;1347.0;207.0;6.507246376811594
12052000_12052000_15255;5166.168146924961;2761.2758067878813;1.870935215607682;806.0;227.0;3.550660792951542
12052000_12052000_26905;14858.34048737924;10800.219117885776;1.3757443552948834;1831.0;613.0;2.9869494290375203
12052000_12052000_13492;8118.1150525499825;5822.048285332532;1.3943743944896376;1486.0;422.0;3.5213270142180093
12052000_12052000_20948;5879.858078892704;4937.809585328513;1.1907826693769756;1527.0;299.0;5.107023411371237
12052000_12052000_24724;12461.061775335542;7892.013613592423;1.578945803371885;1863.0;612.0;3.0441176470588234
12052000_12052000_24753;18194.04121041563;10365.409633312816;1.755265045381594;1891.0;628.0;3.011146496815287
12052000_12052000_29631;3541.939213101019;3394.7107933619295;1.0433699448056024;581.0;251.0;2.314741035856574
12052000_12052000_31623;2942.1229070840786;2943.724621118126;0.999455888630833;1203.0;235.0;5.1191489361702125
12052000_12052000_25662;2695.1256642524113;776.4788948640971;3.470958041588657;1332.0;96.0;13.875
12052000_12052000_28186;14053.31203492043;5892.792585804437;2.3848305926759483;1540.0;439.0;3.507972665148064
12052000_12052000_8904;10702.29061941628;5681.0038111309905;1.8838731631277745;1532.0;387.0;3.958656330749354
12071000_12052000_49194;14693.253258305396;12167.042952415892;1.20762730235845;1946.0;773.0;2.5174644243208277
12052000_12052000_18535;4177.13207782571;4177.13207782571;1.0;1217.0;316.0;3.8512658227848102
12052000_12052000_28536;749.5633143657828;749.5633143657828;1.0;925.0;75.0;12.333333333333334
12052000_12052000_23558;8017.39280090212;5437.05211110989;1.474584505916294;1933.0;497.0;3.8893360160965793
12052000_12052000_13786;15840.95603921929;3092.7035879414198;5.122041472381588;1669.0;326.0;5.119631901840491
12052000_12052000_3911;217.75836391001133;217.75836391001133;1.0;864.0;27.0;32.0
12052000_12052000_14782;12253.277958451317;8500.74848676146;1.4414351839174884;2025.0;556.0;3.6420863309352516
12052000_12052000_8891;7643.662067551703;3511.9947146881073;2.176444638593518;1339.0;267.0;5.01498127340824
12052000_12052000_31645;2067.8539970366455;2067.8539970366455;1.0;1297.0;148.0;8.763513513513514
12052000_12052000_2162;10770.616424647522;9369.257147498412;1.1495699450967969;2094.0;627.0;3.339712918660287
12052000_12052000_9921;6930.357695818681;6930.357695818681;1.0;1469.0;514.0;2.857976653696498
12052000_12052000_27528;2406.0419581989536;2406.0419581989536;1.0;956.0;192.0;4.979166666666667
12052000_12052000_11414;10965.580395588117;6314.610800038434;1.7365409750227796;1913.0;493.0;3.8803245436105476
12052000_12052000_22947;3646.8210882483427;1008.9113513271593;3.6146100283748215;1327.0;127.0;10.448818897637794
12052000_12052000_27085;8750.33808087813;6802.755507621516;1.2862931897338696;1918.0;488.0;3.930327868852459
12052000_12052000_19587;10035.822926665069;6390.911170929658;1.5703274006240338;1799.0;421.0;4.273159144893111
12052000_12052000_15551;13381.21486382225;5121.726186212174;2.6126376884115445;1766.0;419.0;4.214797136038186
12071000_12052000_43145;12779.018992236195;11060.400753925174;1.155384807164524;1457.0;575.0;2.533913043478261
12052000_12052000_20933;3386.2788104614715;1522.58026661776;2.224039602183803;491.0;119.0;4.126050420168068
12052000_12052000_29400;2454.5087289333574;2454.5087289333574;1.0;1077.0;280.0;3.8464285714285715
12052000_12052000_5879;11912.475643624148;9316.41242168594;1.2786548195199383;2120.0;613.0;3.4584013050570963
12052000_12052000_24878;7750.270987142147;3758.9793447139755;2.061801961758817;1435.0;322.0;4.456521739130435
12052000_12052000_3114;1580.04188223284;1580.04188223284;1.0;535.0;170.0;3.1470588235294117
12052000_12052000_18798;1167.4710946918533;1167.4710946918533;1.0;1145.0;141.0;8.120567375886525
12052000_12052000_24428;5962.233504523573;5633.425588504781;1.0583673132542546;1890.0;473.0;3.995771670190275
12052000_12052000_31405;6430.386947278741;4413.288048346998;1.4570512680873504;1176.0;389.0;3.0231362467866325
12052000_12052000_17771;7880.0714516764565;7880.0714516764565;1.0;1597.0;493.0;3.239350912778905
12052000_12052000_27046;8675.804941880864;6711.169700131521;1.2927411061757001;1798.0;446.0;4.031390134529148
12052000_12052000_7374;18576.256123988598;6868.235246992113;2.7046621811802263;1868.0;459.0;4.069716775599129
12052000_12052000_25055;19018.55028424095;12652.603492244343;1.5031333508474156;2398.0;876.0;2.7374429223744294
12052000_12052000_8223;11105.755785489073;7466.3260561655625;1.4874458605137038;1913.0;498.0;3.8413654618473894
12052000_12052000_1002;8782.20318061624;3827.739392888499;2.2943576558353387;1731.0;341.0;5.07624633431085
12052000_12052000_24333;6792.850259632204;6792.850259632204;1.0;1065.0;436.0;2.4426605504587156
12052000_12052000_22729;5619.100112281367;5296.862735512639;1.0608355158249236;1090.0;505.0;2.1584158415841586
12052000_12052000_23582;12671.827550882528;6970.796782982131;1.8178449243877508;1781.0;410.0;4.34390243902439
12052000_12052000_20877;7149.495845657477;4844.951700296684;1.4756588482026916;1226.0;360.0;3.4055555555555554
12052000_12052000_10197;4570.048531193231;3083.9498081009015;1.481881617913707;1542.0;243.0;6.345679012345679
12052000_12052000_14885;3097.2382457950002;2799.0255648630596;1.106541606720384;1502.0;203.0;7.399014778325123
12052000_12052000_18368;6070.388164796915;4328.389130274315;1.4024589707839412;1085.0;362.0;2.9972375690607733
12052000_12052000_18682;11507.739178589141;4102.340537045693;2.80516428967071;1429.0;304.0;4.7006578947368425
12052000_12052000_25872;2446.6505004096734;2446.6505004096734;1.0;1262.0;236.0;5.3474576271186445
12052000_12052000_22893;3635.4464730967247;2167.33613842627;1.6773800836156723;973.0;119.0;8.176470588235293
12052000_12052000_19609;4987.819225648785;4987.819225648785;1.0;1364.0;241.0;5.659751037344399
12052000_12052000_18689;1865.2672756930363;1865.2672756930363;1.0;431.0;207.0;2.082125603864734
12052000_12052000_26485;13353.900156086544;6724.834016271221;1.9857590720865108;2021.0;564.0;3.5833333333333335
12052000_12052000_19137;3019.739377173091;2856.7125396285805;1.0570679882147702;1219.0;220.0;5.540909090909091
12052000_12052000_10699;12169.988342458308;1686.5991789311327;7.215696826184233;1342.0;131.0;10.244274809160306
12052000_12052000_21077;7149.495845657477;4844.951700296684;1.4756588482026916;1188.0;360.0;3.3
12052000_12052000_4094;8496.108893746878;7340.669037646715;1.1574025269596646;1865.0;469.0;3.976545842217484
12052000_12052000_21803;1883.0094241887816;1255.3863273937757;1.4999441869802523;1355.0;155.0;8.741935483870968
12052000_12052000_29135;6593.601996341515;5465.343569687417;1.2064387009284812;1168.0;485.0;2.4082474226804123
12052000_12052000_14991;6884.273489196894;6884.273489196894;1.0;659.0;421.0;1.5653206650831355
12052000_12052000_10218;6435.7408810033285;6253.771526208925;1.0290975380267393;1406.0;459.0;3.0631808278867103
12052000_12052000_7132;5928.182131322529;5491.021747148178;1.0796136683307427;1742.0;439.0;3.9681093394077447
12052000_12052000_4641;3769.495337056369;3958.124661857286;0.9523437635457379;1409.0;227.0;6.20704845814978
12052000_12052000_24780;18471.227348828696;9474.772743897307;1.9495166636820918;1634.0;573.0;2.851657940663176
12052000_12052000_7903;3003.592836607681;3003.592836607681;1.0;1147.0;238.0;4.819327731092437
12052000_12052000_27166;4339.2027174172035;3715.1914554823784;1.1679620739367262;1107.0;287.0;3.857142857142857
12052000_12052000_27071;11529.059438338933;5920.001594065972;1.947475732083469;1913.0;491.0;3.8961303462321792
12052000_12052000_28573;7562.678405901972;2539.6478539960262;2.977845292213416;1499.0;202.0;7.420792079207921
12052000_12052000_27637;11114.24477262563;3957.530093864235;2.8083790922669634;1726.0;359.0;4.807799442896936
12052000_12052000_29402;8517.343761593542;3134.369892944438;2.717402237931886;1212.0;179.0;6.770949720670391
12052000_12052000_2326;21224.613355632926;9484.448556880034;2.237833146370598;1961.0;550.0;3.5654545454545454
12052000_12052000_881;5030.63447394386;2992.4054453546923;1.6811339792718412;1542.0;230.0;6.7043478260869565
12052000_12052000_19437;8394.109623954158;6278.747233184605;1.3369083532443198;1823.0;581.0;3.1376936316695354
12052000_12052000_6918;13546.590014790287;8711.86327267637;1.5549589784400555;2213.0;702.0;3.1524216524216526
12052000_12052000_1258;7088.628738141828;6680.820046238824;1.0610417118079079;1476.0;368.0;4.010869565217392
12052000_12052000_3620;4822.314244841169;3751.7963266732067;1.285334763658989;1287.0;329.0;3.911854103343465
12052000_12052000_22377;7049.988373110629;4712.204021662388;1.496112719377441;1688.0;334.0;5.053892215568863
12052000_12052000_20014;4578.331036338755;3430.647659856391;1.3345383992392874;1652.0;331.0;4.990936555891238
12052000_12052000_11214;2026.6431324278442;1848.967729658345;1.0960943773758185;1341.0;122.0;10.991803278688524
12071000_12052000_54534;23981.98060727929;11795.340568142758;2.0331740714677293;2305.0;756.0;3.048941798941799
12052000_12052000_17821;10316.165965801354;7702.847886146703;1.3392664788765478;1962.0;519.0;3.7803468208092488
12052000_12052000_14992;19456.401002502167;3813.162972365866;5.102431011604652;1872.0;469.0;3.991471215351812
12052000_12052000_6972;12063.3231895513;8339.171566350433;1.4465853224831433;2052.0;570.0;3.6
12052000_12052000_13068;3671.977606425056;4643.975943181728;0.790696948337177;1105.0;355.0;3.112676056338028
12052000_12052000_5383;4817.244779988607;3804.8622945266347;1.2660759856981691;1633.0;290.0;5.63103448275862
12052000_12052000_12991;9853.463111534391;9853.463111534391;1.0;1447.0;531.0;2.725047080979284
12052000_12052000_3563;9974.565673805235;9974.565673805235;1.0;612.0;509.0;1.2023575638506876
12052000_12052000_26943;25412.82833691917;11424.189457709306;2.2244753932866552;2446.0;902.0;2.7117516629711753
12052000_12052000_5407;6272.179457835781;3808.8187402286753;1.6467518896578444;1571.0;277.0;5.671480144404332
12052000_12052000_6772;9651.317863163216;3087.1602730194013;3.126276904866922;1317.0;242.0;5.4421487603305785
12052000_12052000_25142;14598.205938290743;10240.904877568239;1.425480083333922;1569.0;595.0;2.6369747899159663
12052000_12052000_15072;12467.2006378425;8577.741779917993;1.4534362257243993;2195.0;708.0;3.1002824858757063
12052000_12052000_29684;10698.937999892289;8271.61081266762;1.2934527798995716;2019.0;564.0;3.5797872340425534
12052000_12052000_22604;6747.668173280935;4210.079522684007;1.6027412634189782;1339.0;287.0;4.665505226480836
12052000_12052000_17661;2819.2341237528303;2695.599521902254;1.0458653449245787;437.0;186.0;2.349462365591398
12052000_12052000_10603;1601.4020194694301;1601.4020194694301;1.0;1384.0;122.0;11.344262295081966
12052000_12052000_8172;7054.121124751975;6806.594266885388;1.0363657430076043;1202.0;499.0;2.408817635270541
12052000_12052000_27082;2173.0867587138314;2173.0867587138314;1.0;1244.0;109.0;11.412844036697248
12052000_12052000_29112;4259.000850847613;3412.8508865240337;1.2479305403188528;1343.0;200.0;6.715
12052000_12052000_28882;7886.19580459287;7886.19580459287;1.0;1600.0;482.0;3.319502074688797
12052000_12052000_794;6960.693576543998;4201.403110655128;1.6567545158642516;1638.0;358.0;4.575418994413408
12052000_12052000_9698;3421.2533182409575;2123.38030274072;1.6112296576477745;1282.0;147.0;8.72108843537415
12052000_12052000_23998;11622.295567029587;4631.748841441102;2.5092672260297855;1532.0;379.0;4.04221635883905
12052000_12052000_16279;4436.790514819952;3988.494606979005;1.1123972706535759;1528.0;382.0;4.0
12071000_12052000_51703;13171.06875303108;7939.349003579924;1.6589607973011549;1849.0;533.0;3.469043151969981
12052000_12052000_8450;8164.973383110374;7656.296584567497;1.066439014336017;1764.0;488.0;3.6147540983606556
12052000_12052000_7742;13405.371220413974;6405.753551657767;2.092707924572707;1956.0;530.0;3.690566037735849
12052000_12052000_27159;1065.5438114647568;1065.5438114647568;1.0;888.0;97.0;9.154639175257731
12052000_12052000_21942;12667.769518421488;10507.332794747794;1.2056122867597392;2097.0;646.0;3.2461300309597525
12052000_12052000_31125;2125.0571789611395;2125.0571789611395;1.0;1468.0;198.0;7.414141414141414
12052000_12052000_25301;3443.1819575832765;3100.325819093501;1.1105871313196438;1445.0;233.0;6.201716738197425
12052000_12052000_18208;5187.6668633204235;3807.5171788521184;1.3624802252065977;1700.0;375.0;4.533333333333333
12052000_12052000_2351;11465.651072984614;10121.159803955265;1.1328396443759274;1598.0;508.0;3.145669291338583
12052000_12052000_17388;17521.57011241285;9117.574335830992;1.921735920874826;2027.0;733.0;2.7653478854024556
12052000_12052000_26277;13386.397158280615;5309.142965089284;2.521385701290019;1326.0;363.0;3.652892561983471
12052000_12052000_17283;12395.58445860349;8956.61846529714;1.3839580759893695;1572.0;462.0;3.4025974025974026
12052000_12052000_31178;6699.274633522952;5729.237011806705;1.169313578704671;1827.0;477.0;3.830188679245283
12052000_12052000_18288;1036.2504012314869;1036.2504012314869;1.0;1216.0;68.0;17.88235294117647
12052000_12052000_16819;13839.05243743585;8005.578490123206;1.7286761293402628;1648.0;399.0;4.130325814536341
12052000_12052000_5226;7247.215258376733;5431.515192532446;1.3342897886653458;1749.0;407.0;4.297297297297297
12052000_12052000_27187;615.2639537403768;615.2639537403768;1.0;1301.0;75.0;17.346666666666668
12052000_12052000_22686;2089.5681478904344;2089.5681478904344;1.0;1157.0;252.0;4.591269841269841
12052000_12052000_1060;9000.287254524008;868.7474692795557;10.360073062414632;1358.0;109.0;12.458715596330276
12052000_12052000_20597;929.9250125723526;929.9250125723526;1.0;285.0;113.0;2.52212389380531
12052000_12052000_26423;7626.363163635143;4375.344617713742;1.743031424944114;1397.0;330.0;4.233333333333333
12052000_12052000_9250;7884.351249224867;8545.020560415256;0.9226837072515736;1501.0;643.0;2.334370139968896
12052000_12052000_29343;16623.200674216583;5062.559075629624;3.2835568782274756;1505.0;307.0;4.90228013029316
12052000_12071000_33148;9775.944876916683;5871.0993015430695;1.6650961557314017;1622.0;435.0;3.7287356321839082
12052000_12052000_19036;9429.94596002427;5988.941725985409;1.5745596453391246;1518.0;450.0;3.3733333333333335
12052000_12052000_29466;8279.329368769439;6235.423320799271;1.3277894607656204;1336.0;451.0;2.9623059866962307
12052000_12052000_28811;5854.506804564399;5854.506804564399;1.0;1409.0;304.0;4.634868421052632
12052000_12052000_31127;11502.513064618617;7465.121317769675;1.5408340434117924;1462.0;483.0;3.0269151138716355
12052000_12052000_13376;4337.011637506124;4030.3891660886047;1.0760776338913915;934.0;261.0;3.578544061302682
12052000_12052000_4805;2374.5266605424586;2374.5266605424586;1.0;1388.0;211.0;6.578199052132701
12052000_12052000_3618;19446.994269202223;18599.882677327714;1.0455439212477988;2127.0;1022.0;2.0812133072407044
12052000_12052000_1277;17008.239059343665;13161.87741611998;1.2922350301266947;2243.0;762.0;2.9435695538057742
12052000_12052000_1817;8441.017242442631;6324.728192792174;1.3346055332563123;962.0;525.0;1.8323809523809524
12052000_12052000_14225;2723.1060457754033;1427.0365476317584;1.9082244601895726;1061.0;108.0;9.824074074074074
12052000_12052000_19144;2798.78006975544;2288.3476001322874;1.2230572267926625;1547.0;268.0;5.772388059701493
12052000_12052000_24479;10696.770760815813;10696.770760815813;1.0;1705.0;626.0;2.7236421725239617
12052000_12052000_26298;12649.632673158805;7952.91002125969;1.5905665522863772;1801.0;406.0;4.435960591133005
12052000_12052000_4089;1027.7319183232896;1027.7319183232896;1.0;1051.0;90.0;11.677777777777777
12052000_12052000_16206;3048.378962034221;2052.2240206732727;1.4854026321327922;1232.0;253.0;4.869565217391305
12052000_12052000_15368;2149.5968357773554;1678.0595399142715;1.2810015286389502;794.0;162.0;4.901234567901234
12052000_12052000_1261;3955.064211257153;3955.064211257153;1.0;1651.0;393.0;4.201017811704834
12052000_12052000_22899;8275.168412825797;7065.085183550553;1.1712765236139895;1182.0;431.0;2.74245939675174
12052000_12052000_13398;12102.776418669919;7391.154406494346;1.6374676746078578;2198.0;684.0;3.2134502923976607
12052000_12052000_7042;11937.318602518011;8830.106202966548;1.3518884516369203;1862.0;707.0;2.633663366336634
12052000_12052000_15715;5497.886031414953;3165.419824991246;1.7368584059557275;1387.0;201.0;6.900497512437811
12052000_12052000_4797;10358.148045622767;7830.589521457094;1.3227801070710896;1744.0;441.0;3.9546485260770976
12052000_12052000_14631;5852.178066036375;4346.911451670682;1.3462841677594242;1533.0;380.0;4.03421052631579
12052000_12052000_12193;6494.39073364832;2752.6019960708477;2.3593642462363325;1407.0;299.0;4.705685618729097
12052000_12052000_18945;17142.561059212694;11676.397658739672;1.4681378247152839;2497.0;891.0;2.802469135802469
12052000_12052000_18497;8417.278801025157;7771.271890605408;1.0831275651545147;1413.0;492.0;2.8719512195121952
12052000_12052000_27613;4005.1056185794446;1725.8329654920826;2.3206797521320253;1405.0;144.0;9.756944444444445
12052000_12052000_14929;8766.980977642552;6475.40167438954;1.3538899080679883;1916.0;497.0;3.8551307847082494
12052000_12052000_30243;244.3086120597605;244.3086120597605;1.0;1209.0;24.0;50.375
12052000_12052000_18793;12596.031989587858;9587.490067126311;1.3137987003269258;1964.0;510.0;3.850980392156863
12052000_12052000_21231;11727.541123991421;5196.505606794897;2.256812945348622;1683.0;317.0;5.309148264984227
12052000_12052000_24312;2738.574123542446;2738.574123542446;1.0;1295.0;212.0;6.1084905660377355
12052000_12052000_17601;8955.343100534103;7871.0309987828;1.1377598566082363;1892.0;484.0;3.909090909090909
12052000_12052000_2313;2248.258599168239;1438.6226252100414;1.562785514262289;1217.0;152.0;8.006578947368421
12052000_12052000_25351;4055.794977058834;1560.0887469316865;2.599720679375191;1426.0;193.0;7.38860103626943
12052000_12052000_29164;13002.731677738368;11141.021819821446;1.1671040491640252;1825.0;672.0;2.7157738095238093
12052000_12052000_22289;16231.30216384453;9168.683183782552;1.7702980720889392;2007.0;625.0;3.2112
12052000_12052000_18220;5337.064863039233;1520.8748614044562;3.5092071007806034;1007.0;137.0;7.350364963503649
12052000_12052000_11144;881.654543199679;881.654543199679;1.0;818.0;77.0;10.623376623376624
12052000_12052000_3320;5061.1815155998;2025.5720490165854;2.498643046568994;1377.0;147.0;9.36734693877551
12052000_12052000_27255;1575.8308877837997;1575.8308877837997;1.0;1202.0;135.0;8.903703703703703
12052000_12052000_10095;4691.275777643575;3363.904917327478;1.3945922649236628;1610.0;293.0;5.494880546075085
12052000_12052000_16511;1601.9553711084964;1601.9553711084964;1.0;1259.0;106.0;11.877358490566039
12052000_12052000_9893;19391.11149004906;11350.748809743613;1.708355264932258;2371.0;778.0;3.0475578406169666
12052000_12052000_15141;8777.437688324699;5734.5931036039465;1.5306121166309872;1813.0;423.0;4.286052009456265
12052000_12052000_14150;5852.178066036375;4346.911451670682;1.3462841677594242;1489.0;380.0;3.918421052631579
12052000_12052000_26073;4905.280775841832;4540.924939158471;1.0802382425530435;1266.0;309.0;4.097087378640777
12052000_12052000_10542;6203.58033817069;4521.109112035645;1.3721368328970736;1613.0;270.0;5.974074074074074
12052000_12052000_5209;3522.73513144245;1359.2600765363866;2.5916564403325566;399.0;131.0;3.045801526717557
12052000_12052000_19794;16128.408784193705;7245.922472569768;2.2258599709353173;1756.0;407.0;4.314496314496314
12052000_12052000_19633;2008.1621876720296;1345.6783537039005;1.4923047414299868;1196.0;151.0;7.920529801324503
12052000_12052000_7962;4016.220040789275;2589.9688432135417;1.5506827625795263;1538.0;227.0;6.775330396475771
12052000_12052000_31069;13355.042850531148;10089.34748267297;1.323677559273932;2294.0;813.0;2.821648216482165
12052000_12052000_16167;11114.24477262563;3957.530093864235;2.8083790922669634;1413.0;359.0;3.935933147632312
12052000_12052000_4500;18456.736365659897;10097.248182828976;1.8278976639443973;2147.0;660.0;3.253030303030303
12052000_12052000_31652;3017.81646148434;3017.81646148434;1.0;1361.0;344.0;3.9563953488372094
12052000_12052000_9205;7984.109985627498;6663.988744064222;1.1980977598047624;1910.0;529.0;3.610586011342155
12052000_12052000_2960;10813.648153816204;4475.057448130071;2.416426666954801;1557.0;272.0;5.724264705882353
12052000_12052000_26396;17278.37847256436;5459.380501183454;3.1648972752162723;1731.0;422.0;4.101895734597156
12052000_12052000_4676;15768.303725515994;2398.192556496376;6.575078253329498;1637.0;296.0;5.530405405405405
12052000_12052000_11528;1360.0542108487398;1360.0542108487398;1.0;1224.0;127.0;9.637795275590552
12052000_12052000_17145;7295.943294691693;2711.6942299135712;2.6905479291167107;1120.0;204.0;5.490196078431373
12052000_12052000_14089;16141.351652271009;8552.175180283497;1.8873972190705215;1808.0;426.0;4.244131455399061
12052000_12052000_2690;3379.538348410356;1010.8812178935204;3.343160688505674;1250.0;125.0;10.0
12052000_12052000_29997;9963.029379278503;4208.3339325706065;2.367452188660493;1397.0;330.0;4.233333333333333
12052000_12052000_20901;6265.838449246355;5063.70133337776;1.2374028475859387;1577.0;369.0;4.273712737127371
12052000_12052000_20749;8328.517715856737;1406.9971374149989;5.919356546210378;1366.0;150.0;9.106666666666667
12052000_12052000_18289;16545.814780954635;7476.304583189159;2.2131006832116924;1889.0;535.0;3.5308411214953273
12052000_12052000_25755;9629.19326965759;6848.091943486909;1.4061133158143027;1942.0;518.0;3.749034749034749
12052000_12052000_642;7099.972304014751;4446.745966923877;1.5966669463077727;1528.0;273.0;5.597069597069597
12052000_12052000_31708;7040.44380953503;2535.401989816507;2.776855046187198;1298.0;263.0;4.935361216730038
12052000_12052000_12533;3303.13695268852;3049.579243378623;1.083145145305023;1558.0;308.0;5.058441558441558
12052000_12052000_1079;6862.405217155141;5939.3754741323155;1.155408552135302;1263.0;528.0;2.3920454545454546
12052000_12052000_26350;19403.346268229398;11678.902723133908;1.6614014799348136;2172.0;698.0;3.1117478510028653
12052000_12052000_18326;12160.566473128123;10621.454567255165;1.1449059444850311;2100.0;623.0;3.3707865168539324
12052000_12052000_4459;12090.743414469169;9784.915882770489;1.235651236998249;2021.0;560.0;3.6089285714285713
12052000_12052000_7441;4800.256067478423;4315.395033864524;1.112356117993605;1511.0;299.0;5.053511705685619
12052000_12052000_28649;3670.8937845873684;3670.8937845873684;1.0;1145.0;274.0;4.178832116788321
12052000_12052000_21862;1878.9393528220428;1878.9393528220428;1.0;1322.0;177.0;7.468926553672317
12052000_12052000_6573;4622.759427252075;4622.759427252075;1.0;1470.0;356.0;4.129213483146067
12052000_12052000_20089;4837.881826799774;4837.881826799774;1.0;1479.0;360.0;4.108333333333333
12052000_12052000_21657;18548.956496594314;7929.965364768058;2.3390967858454004;2036.0;577.0;3.5285961871750433
12052000_12052000_24798;9299.626167416887;3507.534652095779;2.651328380137396;1261.0;197.0;6.401015228426396
12052000_12052000_24363;3972.771669046634;2023.7679009263381;1.963056962820776;1103.0;196.0;5.627551020408164
12052000_12052000_10543;7143.60103215538;5588.659181859367;1.2782316472872977;1684.0;387.0;4.351421188630491
12052000_12052000_22741;6585.02546925014;2169.7177085412395;3.0349687626771655;1367.0;143.0;9.55944055944056
12052000_12052000_26150;2858.0712108190924;2451.5658130704464;1.1658145971775977;1324.0;179.0;7.396648044692737
12052000_12052000_10430;18049.308775392343;8718.641071574368;2.070197479999379;2264.0;685.0;3.305109489051095
12052000_12052000_5684;8120.783492418682;8120.783492418682;1.0;1569.0;448.0;3.502232142857143
12052000_12052000_26747;7905.26803560204;5219.489984766034;1.514567143279306;1719.0;475.0;3.6189473684210527
12052000_12052000_27716;9313.002338596916;3443.968955201303;2.704148167343908;1452.0;269.0;5.397769516728625
12052000_12052000_27676;5012.899295747702;4885.189313203478;1.0261422791127162;1562.0;356.0;4.387640449438202
12052000_12052000_20146;13171.479478696438;7413.178450376535;1.7767654679926697;2113.0;685.0;3.0846715328467154
12052000_12052000_31607;6991.02410979821;4615.076300937589;1.5148230828551912;1669.0;309.0;5.401294498381877
12052000_12052000_21510;6150.101216989015;5625.5733160378295;1.093239901336957;1578.0;276.0;5.717391304347826
12052000_12052000_19826;10286.622461882522;6954.868288866048;1.479053525478007;1832.0;467.0;3.9229122055674517
12052000_12052000_21347;8406.683137780714;7983.615766985795;1.0529919504072836;1230.0;447.0;2.751677852348993
12052000_12052000_1268;5413.892234037871;2137.8696932489556;2.532377090677725;1420.0;162.0;8.765432098765432
12052000_12052000_9105;6967.4235749167365;2867.3864767149166;2.4298864598465695;1379.0;224.0;6.15625
12052000_12052000_4062;20475.60021688819;11797.208880721193;1.735630895740863;2273.0;715.0;3.179020979020979
12052000_12052000_24816;3944.980089853004;3667.761184181608;1.0755825943267492;1560.0;286.0;5.454545454545454
12071000_12052000_53025;14558.791690569093;13525.883129160802;1.076365332418215;2301.0;762.0;3.0196850393700787
12052000_12052000_23616;11910.976594030137;9648.330955807001;1.234511611240007;2264.0;773.0;2.928848641655886
12052000_12052000_25733;17552.6246516078;10939.59315791578;1.60450433560291;1888.0;505.0;3.738613861386139
12052000_12052000_11910;17604.041061529137;3992.4460658453972;4.409337226150228;1600.0;313.0;5.111821086261981
12052000_12052000_16430;9530.608050893756;6595.2302403066715;1.4450758659868397;1448.0;420.0;3.447619047619048
12052000_12052000_29577;9637.224248823277;5901.230746689532;1.633087174947287;1864.0;514.0;3.6264591439688716
